Id,Average
18783,7.073709387
18784,4.407531835
18785,1.903069954
18786,0.794484384
18787,1.409923943
18788,0.578389847
18789,2.951334994
18790,4.016106602
18791,3.016691312
18792,2.40389866
18793,1.905429594
18794,0.021689437
18795,-0.602623341
18796,-1.284865751
18797,-2.174626606
18798,-5.323162177
18799,-6.228794388
18800,-6.702132405
18801,-7.865502468
18958,5.248090136
18959,5.262475426
18960,5.304751772
18961,5.321580722
18962,5.322087609
18963,5.328876237
18964,5.336877917
18965,5.304083298
18966,6.336110814
18967,5.588484547
18968,2.684744224
18969,-1.408237122
18970,-6.184764415
18971,-10.77501072
18972,-13.70747644
18973,-11.67675815
18974,-14.83498476
18975,-14.14497657
18976,-10.05501337
18977,-3.629585395
18978,-5.265491315
18979,0.026618828
18980,5.208730587
18981,4.581173216
18982,5.117550241
18983,6.676938521
18984,5.891443039
18985,7.137138672
18986,8.702876425
18987,8.066897392
18988,8.47373002
18989,8.021021269
18990,7.49843091
18991,6.858733826
18992,6.863156204
18993,6.851672008
18994,6.829099062
18995,6.800688673
18996,6.834520093
18997,6.835263262
18998,6.831127487
18999,6.858089021
19000,6.802954622
19001,6.837321838
19002,6.775297932
19003,7.177786472
19004,7.181376279
19005,6.762977543
19006,7.363048882
19007,8.143996372
19008,8.292139634
19009,9.763862423
19010,9.94176812
19011,9.335934865
19012,8.955913868
19013,9.818832632
19014,8.921261102
19015,8.397829667
19016,7.980115136
19017,7.916795596
19018,7.510577333
19019,6.927436963
19020,4.275713985
19021,1.242468263
19022,0.714372615
19023,0.559488696
19024,1.956577648
19025,3.547884419
19026,3.24420842
19027,3.450758882
19028,0.402547625
19029,0.718608954
19030,-0.32026266
19031,-0.70008785
19032,-2.399765118
19033,-3.201561195
19034,-2.516726445
19035,-3.680167049
19036,-6.661728954
19037,-7.541274861
19194,5.279426655
19195,5.280719816
19196,5.302602162
19197,5.290068586
19198,5.341143021
19199,5.364737984
19200,5.363594292
19201,5.352491729
19202,5.951652265
19203,3.321532837
19204,1.582007851
19205,-2.829692907
19206,-3.825084541
19207,-5.587003392
19208,-14.76107636
19209,-17.4191689
19210,-21.42051718
19211,-11.74075969
19212,-6.054579202
19213,-5.868395724
19214,-0.879234875
19215,3.428223394
19216,4.455340598
19217,5.324157462
19218,3.73830401
19219,6.193113426
19220,7.573490306
19221,8.932942552
19222,8.779055067
19223,8.562719628
19224,8.35850216
19225,7.589405944
19226,8.038007884
19227,7.596860946
19228,6.894661121
19229,6.888373069
19230,6.86561685
19231,6.846378735
19232,6.867714828
19233,6.864324876
19234,6.87418262
19235,6.858384683
19236,6.840538076
19237,6.889307298
19238,6.823392099
19239,7.175731521
19240,7.546704624
19241,7.652270065
19242,8.173955438
19243,7.953917282
19244,8.72108113
19245,8.720264541
19246,9.155515034
19247,9.480478497
19248,8.553705334
19249,8.791320775
19250,9.134180498
19251,8.48625626
19252,8.503634712
19253,8.869947257
19254,8.405433272
19255,6.572416057
19256,4.262592704
19257,2.039712829
19258,1.42274948
19259,1.712937617
19260,3.34559832
19261,3.246884629
19262,2.129813931
19263,1.104901686
19264,0.043576271
19265,0.423727434
19266,-0.709928075
19267,-1.204505383
19268,-3.107461451
19269,-3.636838018
19270,-4.679212571
19271,-4.219307951
19272,-4.762858472
19273,-4.604371735
19430,5.304058672
19431,5.300504029
19432,5.310494429
19433,5.293724814
19434,5.320084554
19435,5.309762117
19436,5.389621452
19437,5.406134522
19438,6.243377518
19439,5.401606336
19440,1.637704446
19441,-5.767898785
19442,-9.247636838
19443,-11.72419824
19444,-15.96568557
19445,-22.8213506
19446,-15.1986872
19447,-7.407102901
19448,-7.883294364
19449,-4.520346252
19450,-0.533446108
19451,2.747921855
19452,3.37305001
19453,4.731763193
19454,4.567482943
19455,7.244989241
19456,8.360057392
19457,8.299113642
19458,8.426079941
19459,8.71115904
19460,7.869669503
19461,7.355919812
19462,7.273147828
19463,7.837365947
19464,7.293078189
19465,6.888419012
19466,6.834628969
19467,6.877771005
19468,6.89423427
19469,6.890920129
19470,6.890507291
19471,6.882602641
19472,6.865284191
19473,6.910323609
19474,6.873543889
19475,7.060574323
19476,7.103656163
19477,7.016871654
19478,8.206921154
19479,8.527434566
19480,8.551845814
19481,9.462792322
19482,9.581508184
19483,8.796169382
19484,8.629300971
19485,9.8546265
19486,9.093035724
19487,7.75504469
19488,8.732979106
19489,8.718057071
19490,7.485551816
19491,6.102613522
19492,4.213634125
19493,3.504841845
19494,4.299592188
19495,2.044670901
19496,4.080564902
19497,1.746947037
19498,0.996627064
19499,1.118906301
19500,0.988206571
19501,-1.649598358
19502,-0.182518286
19503,-0.679769072
19504,-1.163909491
19505,-1.402663471
19506,-2.708258639
19507,-2.212034522
19508,-3.352020762
19509,-6.035674309
19666,5.321411071
19667,5.341490784
19668,5.349606922
19669,5.336688271
19670,5.337925608
19671,5.343790852
19672,5.361151747
19673,5.340778364
19674,5.620419726
19675,4.707006939
19676,-2.615848899
19677,-15.57334266
19678,-21.59437368
19679,-22.17526176
19680,-18.96182184
19681,-14.7502472
19682,-9.225320939
19683,-7.986584333
19684,-8.074483283
19685,-3.2365915
19686,0.540282072
19687,1.937953779
19688,3.526393728
19689,5.393620967
19690,6.955604635
19691,7.910790033
19692,9.031020172
19693,10.24803134
19694,9.360204727
19695,8.632775433
19696,7.965099889
19697,7.762826615
19698,7.212550953
19699,6.889056638
19700,6.904495229
19701,6.837652159
19702,6.862396617
19703,6.893283306
19704,6.899011077
19705,6.881171745
19706,6.894740294
19707,6.886328965
19708,6.908009176
19709,6.913396887
19710,6.918795375
19711,7.188651974
19712,7.305591428
19713,7.216503196
19714,8.540172307
19715,8.331058313
19716,9.035691467
19717,9.383159837
19718,8.950468886
19719,8.519345345
19720,8.251780734
19721,9.242563313
19722,8.9456122
19723,7.582416971
19724,8.701052576
19725,7.619115838
19726,5.38165595
19727,6.182687406
19728,4.162996491
19729,4.47898431
19730,5.216690841
19731,3.212501411
19732,5.876796322
19733,1.847473409
19734,1.808823429
19735,2.527892543
19736,-0.119907507
19737,0.294596825
19738,0.350958597
19739,0.07800013
19740,-0.14901445
19741,-1.164576492
19742,-1.292506748
19743,-1.494155835
19744,-4.065712658
19745,-2.883885913
19902,5.35578093
19903,5.382273467
19904,5.381661387
19905,5.372541891
19906,5.382297989
19907,5.381553406
19908,5.388246572
19909,5.451099195
19910,5.600712031
19911,1.794250488
19912,-5.065008183
19913,-20.72051489
19914,-22.49302277
19915,-16.3951915
19916,-12.9662433
19917,-11.251447
19918,-10.54883008
19919,-9.115909416
19920,-7.296226876
19921,0.322617077
19922,0.628972947
19923,2.560035505
19924,5.100367117
19925,6.728092322
19926,7.482665566
19927,8.558205806
19928,9.154158466
19929,8.902794837
19930,7.997604524
19931,8.032637226
19932,8.239141732
19933,8.143211728
19934,7.303616959
19935,6.855118444
19936,6.871201804
19937,6.874743577
19938,6.886197588
19939,6.919235256
19940,6.927742476
19941,6.925123574
19942,6.914131598
19943,6.939114236
19944,6.928501597
19945,6.882087531
19946,7.19206386
19947,7.174264711
19948,7.148072668
19949,7.425642955
19950,8.438512669
19951,8.895016315
19952,9.120141206
19953,9.097284454
19954,8.532394582
19955,9.41410711
19956,8.871855225
19957,9.157616031
19958,9.176138334
19959,8.805565806
19960,7.671113608
19961,5.684018915
19962,5.543016482
19963,5.929068264
19964,5.706132917
19965,5.538268813
19966,5.820306013
19967,6.311591339
19968,5.568520223
19969,4.120668878
19970,2.674281877
19971,2.267431564
19972,1.744449989
19973,1.908264228
19974,0.879717851
19975,1.144018212
19976,-0.839361138
19977,-1.302772356
19978,-1.679835356
19979,-2.461653997
19980,-1.803717855
19981,-2.44700616
20138,5.423422746
20139,5.439326953
20140,5.433360677
20141,5.446723704
20142,5.430765684
20143,5.450285004
20144,5.44572617
20145,5.501124213
20146,5.49213224
20147,-1.318340287
20148,-9.181437226
20149,-10.73692137
20150,-7.015855496
20151,-7.294793409
20152,-10.69645647
20153,-13.49376313
20154,-10.97309026
20155,-10.97048107
20156,-2.748386272
20157,1.535786624
20158,2.453334649
20159,4.992076008
20160,6.697095054
20161,7.966467088
20162,8.032310011
20163,8.491725271
20164,9.447226785
20165,8.534640148
20166,7.384777452
20167,7.565776313
20168,7.64453107
20169,7.913796999
20170,6.880945202
20171,6.848508171
20172,6.851438951
20173,6.906389193
20174,6.914678196
20175,6.933946863
20176,6.93393778
20177,6.956231507
20178,6.944984149
20179,6.970715612
20180,7.01963143
20181,7.070862224
20182,7.283936007
20183,7.346892785
20184,7.364674492
20185,8.374575447
20186,8.53526996
20187,9.046284535
20188,9.183532794
20189,8.624476109
20190,8.501187202
20191,8.166863413
20192,7.722854544
20193,7.995598604
20194,8.63689334
20195,8.283406902
20196,5.901379802
20197,5.466588176
20198,4.848715046
20199,4.593358528
20200,6.035850862
20201,6.683931007
20202,9.55642085
20203,11.49909673
20204,4.169084549
20205,5.360635502
20206,5.29634151
20207,4.837229795
20208,4.535373362
20209,4.813797796
20210,4.463370441
20211,4.251491272
20212,1.237138224
20213,0.178850319
20214,-0.715810075
20215,-0.315966972
20216,-1.434398195
20217,-1.090415594
20374,5.483754867
20375,5.493366667
20376,5.492760705
20377,5.500018036
20378,5.498457698
20379,5.471051286
20380,5.490911888
20381,5.529545461
20382,5.45121572
20383,-1.340577441
20384,-0.188510343
20385,1.260823006
20386,1.047828862
20387,-3.846767903
20388,-10.54425099
20389,-14.32059212
20390,-9.05472732
20391,-5.577213349
20392,-0.900444257
20393,3.206347401
20394,5.089370562
20395,7.443628209
20396,8.659054145
20397,8.643847167
20398,8.262747381
20399,8.588492887
20400,8.457587047
20401,6.733645207
20402,6.601604246
20403,6.621417435
20404,6.669484157
20405,7.259828422
20406,7.609702025
20407,6.839705447
20408,6.900584277
20409,6.929501865
20410,6.953205725
20411,6.96854754
20412,6.965107488
20413,6.950798241
20414,7.01716396
20415,7.031640991
20416,7.123207077
20417,7.190428605
20418,7.349331097
20419,7.388816034
20420,7.631876142
20421,8.892788429
20422,8.686515343
20423,9.239004445
20424,9.014538844
20425,8.641928986
20426,8.757189341
20427,8.381353457
20428,8.98137365
20429,8.400461203
20430,8.227649959
20431,7.778010899
20432,3.294055528
20433,4.226468583
20434,4.244621269
20435,2.612485243
20436,3.430479062
20437,5.997483383
20438,7.047380356
20439,7.47105249
20440,6.126918415
20441,5.756559562
20442,5.4520424
20443,5.299113789
20444,5.236040957
20445,5.312947696
20446,4.908865566
20447,4.874305664
20448,4.13742435
20449,3.534211869
20450,2.143067542
20451,0.695986462
20452,-0.741956053
20453,0.968729082
20610,5.527692617
20611,5.53912174
20612,5.537308749
20613,5.521028417
20614,5.542475697
20615,5.545659191
20616,5.583733954
20617,5.644655141
20618,5.322262028
20619,2.110947268
20620,6.996935164
20621,3.774130702
20622,2.808274022
20623,0.706427143
20624,-9.470361511
20625,-10.84431329
20626,-5.107099021
20627,0.777680452
20628,2.638522755
20629,4.915263167
20630,7.511343349
20631,8.483201323
20632,9.322162764
20633,8.652966663
20634,8.632597326
20635,8.03862156
20636,6.689630328
20637,6.608393751
20638,6.539869343
20639,6.557966884
20640,6.581175448
20641,6.616104486
20642,7.566487363
20643,7.70943141
20644,6.918483757
20645,6.958331379
20646,6.982991968
20647,6.981067059
20648,6.995530551
20649,7.024451006
20650,7.096146597
20651,7.132066106
20652,7.215560141
20653,7.240041732
20654,7.466912448
20655,7.476880876
20656,11.14716725
20657,8.924734168
20658,8.835793503
20659,9.034531689
20660,8.624362258
20661,13.37052126
20662,8.632574112
20663,9.037592399
20664,7.812497773
20665,6.074383905
20666,5.718006684
20667,7.223861555
20668,4.769923575
20669,3.48077292
20670,2.916244427
20671,3.238023327
20672,3.946153947
20673,4.970949819
20674,6.9720607
20675,7.615287579
20676,5.892619633
20677,5.744049004
20678,5.502628667
20679,5.520264029
20680,5.674681738
20681,5.171651861
20682,5.090438233
20683,4.561822903
20684,4.045453418
20685,2.780515176
20686,1.466844748
20687,0.389442606
20688,1.643660684
20689,3.940225082
20846,5.563022326
20847,5.581097402
20848,5.55756112
20849,5.559968042
20850,5.57378543
20851,5.583742067
20852,5.612208365
20853,5.653539317
20854,5.511819895
20855,6.351311185
20856,7.286826094
20857,3.263707621
20858,0.403594273
20859,-1.934895649
20860,-8.218872863
20861,-6.395593013
20862,0.568735622
20863,2.780635397
20864,4.726414255
20865,7.772937458
20866,8.751893313
20867,9.150652267
20868,7.631792382
20869,6.562541667
20870,6.614231852
20871,6.609437242
20872,6.630785607
20873,6.628056024
20874,6.627008413
20875,6.582039948
20876,6.610314434
20877,6.641252416
20878,6.782050168
20879,7.771004145
20880,7.94008581
20881,7.930382071
20882,7.805037787
20883,7.042582109
20884,7.063917377
20885,7.072507693
20886,7.132809947
20887,7.204053001
20888,7.290212551
20889,7.57013649
20890,7.653870565
20891,7.650497362
20892,8.133022197
20893,8.730831494
20894,9.153575294
20895,9.164131825
20896,9.563454126
20897,8.808496734
20898,9.161151083
20899,8.395330707
20900,7.07410799
20901,5.565154791
20902,4.828333973
20903,3.466975573
20904,5.168148277
20905,4.898637044
20906,4.788232234
20907,6.83932366
20908,6.274036133
20909,5.232501876
20910,6.882501408
20911,7.745463242
20912,6.737858959
20913,6.484480499
20914,5.862929619
20915,5.587500189
20916,5.406769876
20917,4.929636306
20918,4.403253739
20919,3.797549703
20920,3.233846461
20921,2.270567848
20922,1.950219484
20923,1.772885134
20924,4.076192602
20925,3.709467066
21082,5.562321932
21083,5.577528966
21084,5.58652097
21085,5.597247202
21086,5.605836305
21087,5.612475436
21088,5.648133717
21089,5.679218807
21090,5.689242415
21091,5.648904406
21092,6.631711249
21093,4.25289544
21094,-1.909770739
21095,-5.353400906
21096,-6.639537087
21097,-1.819882034
21098,2.307346945
21099,3.711567993
21100,7.306044406
21101,9.077964972
21102,7.957904249
21103,6.944084818
21104,6.716573161
21105,6.64297726
21106,6.571697663
21107,6.622644062
21108,6.645839716
21109,6.63309564
21110,6.639370277
21111,6.636975786
21112,6.645073528
21113,6.664711773
21114,6.816877304
21115,6.936974355
21116,6.994669553
21117,7.050095934
21118,7.720393819
21119,7.583788737
21120,7.586471719
21121,7.129076517
21122,7.165706387
21123,7.303946652
21124,7.394354309
21125,7.670721156
21126,7.771629735
21127,8.018384857
21128,9.468546417
21129,8.422856446
21130,9.444188442
21131,8.805752262
21132,11.20758049
21133,13.8195521
21134,8.455072984
21135,7.222534753
21136,6.53581947
21137,3.907963924
21138,4.224219077
21139,2.122923838
21140,3.980967022
21141,2.620019202
21142,3.358635441
21143,3.542110724
21144,3.707798713
21145,4.120462142
21146,4.796140538
21147,6.817880649
21148,6.203185923
21149,6.546220133
21150,6.110126856
21151,5.757053574
21152,5.225982481
21153,4.706111684
21154,3.770411822
21155,3.546695201
21156,2.901190722
21157,2.767631761
21158,1.469699865
21159,3.854197192
21160,3.296624547
21161,2.303185245
21318,5.58962086
21319,5.602061887
21320,5.647491108
21321,5.63368835
21322,5.647910287
21323,5.639191985
21324,5.646591912
21325,5.645933304
21326,5.64525685
21327,5.677181226
21328,5.661801799
21329,6.804954673
21330,1.349396885
21331,-4.933222519
21332,-3.740807983
21333,-0.30583531
21334,5.051577388
21335,6.896212417
21336,7.97096893
21337,8.343886579
21338,6.554378919
21339,6.451910626
21340,6.69927035
21341,6.659649047
21342,6.615116452
21343,6.643181622
21344,6.675576959
21345,6.678572232
21346,6.677518475
21347,6.684406745
21348,6.688571037
21349,6.717038144
21350,6.843753599
21351,6.98898956
21352,7.046498892
21353,7.084710846
21354,7.089819558
21355,7.126755108
21356,7.646243191
21357,7.683254414
21358,7.883495825
21359,7.767176029
21360,7.603838261
21361,7.788615895
21362,7.997780104
21363,8.379495625
21364,8.799320642
21365,8.749366807
21366,9.469219331
21367,8.72928652
21368,8.864425563
21369,8.527721629
21370,7.256303992
21371,6.252398001
21372,4.174924166
21373,3.073293703
21374,2.139948035
21375,1.405197617
21376,2.069749224
21377,3.092063198
21378,0.684309926
21379,0.235215303
21380,3.229210412
21381,3.248084291
21382,5.542978605
21383,6.448256912
21384,5.813723487
21385,5.842815747
21386,4.838494073
21387,4.654544647
21388,4.938409957
21389,4.388142731
21390,4.040327491
21391,4.009995506
21392,2.949026876
21393,2.77981726
21394,4.51212482
21395,4.099000685
21396,2.653929502
21397,2.142674098
21554,5.51992347
21555,5.53644647
21556,5.574681844
21557,5.556794814
21558,5.552881307
21559,5.580803088
21560,5.58552618
21561,5.574598079
21562,5.588566651
21563,5.613697802
21564,5.844656635
21565,7.481032633
21566,1.962281857
21567,-1.756074569
21568,1.59569581
21569,3.965951327
21570,5.963271859
21571,8.28576982
21572,9.428764966
21573,16.64444038
21574,6.335163251
21575,6.405142497
21576,6.637220637
21577,6.54756144
21578,6.562937081
21579,6.597582833
21580,6.608155932
21581,6.643566797
21582,6.654176331
21583,6.609374628
21584,6.652969302
21585,6.680195811
21586,6.815303325
21587,6.965202006
21588,6.988535057
21589,7.047986018
21590,7.076097069
21591,7.122432646
21592,7.135942111
21593,7.266442583
21594,7.2430964
21595,7.969677282
21596,8.449207825
21597,8.678909996
21598,8.91384402
21599,8.899741324
21600,8.990304472
21601,9.056988727
21602,8.93485935
21603,8.751144128
21604,8.736956911
21605,7.454483269
21606,4.820170185
21607,4.738312859
21608,4.346497472
21609,2.415347759
21610,2.823336664
21611,0.558729229
21612,1.885554699
21613,2.145072335
21614,-0.206784648
21615,2.072586752
21616,2.344537231
21617,4.142275087
21618,7.391587702
21619,6.097614749
21620,6.058179514
21621,4.793093105
21622,3.843123279
21623,3.74583852
21624,4.80728004
21625,4.957028
21626,4.895272219
21627,4.602255562
21628,4.59634589
21629,5.581225098
21630,4.16250513
21631,3.290298629
21632,2.796426891
21633,3.51121804
21790,5.486425035
21791,5.480399993
21792,5.517287245
21793,5.498113908
21794,5.498375511
21795,5.50388682
21796,5.522677037
21797,5.528930038
21798,5.539878459
21799,5.558715914
21800,6.246551023
21801,8.220370842
21802,3.242685637
21803,2.842935001
21804,3.837946463
21805,5.532969462
21806,7.165557604
21807,8.009420015
21808,9.056199444
21809,7.496559049
21810,6.169648965
21811,6.343365416
21812,6.464243722
21813,6.497405986
21814,6.483509565
21815,6.540450843
21816,6.585659349
21817,6.578978808
21818,6.609473109
21819,6.577272769
21820,6.613093688
21821,6.663357688
21822,6.789662601
21823,6.933458358
21824,6.979746711
21825,7.028467601
21826,7.074371733
21827,7.112574811
21828,7.107285612
21829,7.243054455
21830,7.360869178
21831,7.634393645
21832,11.20417252
21833,9.200980359
21834,9.006200239
21835,9.321796567
21836,9.269411951
21837,8.935839021
21838,8.866803153
21839,8.707836546
21840,7.869469164
21841,6.439258246
21842,4.227187989
21843,3.326195726
21844,3.706183472
21845,3.056810497
21846,2.687428384
21847,1.738084122
21848,2.672740296
21849,0.462639069
21850,1.062740434
21851,2.193091716
21852,3.119726013
21853,7.1185429
21854,7.476218584
21855,7.124763523
21856,6.019734226
21857,4.717862299
21858,2.559442707
21859,3.064878774
21860,5.677850282
21861,6.519812303
21862,5.699651408
21863,5.411885725
21864,5.529221995
21865,5.210593
21866,4.085462159
21867,3.902918133
21868,3.385114102
21869,4.382361446
22026,5.557108952
22027,5.541885919
22028,5.548216269
22029,5.550144757
22030,5.559619275
22031,5.561855841
22032,5.577674051
22033,5.5782017
22034,5.585334922
22035,5.594247919
22036,5.870788399
22037,7.427980713
22038,1.939192884
22039,3.920738363
22040,6.141942213
22041,6.719698382
22042,7.63306024
22043,7.579988934
22044,9.914618233
22045,6.980940419
22046,6.270960495
22047,6.212327689
22048,6.532140099
22049,6.500943373
22050,6.53994711
22051,6.60042162
22052,6.610982619
22053,6.609747878
22054,6.644577235
22055,6.666402193
22056,6.694858671
22057,6.727459911
22058,6.860171429
22059,7.013698086
22060,7.056807834
22061,7.107187601
22062,7.15789753
22063,7.20339515
22064,7.237937601
22065,7.526793113
22066,7.653421666
22067,7.761411869
22068,8.879282055
22069,8.636478048
22070,8.816736619
22071,9.537383617
22072,9.187417663
22073,8.751566997
22074,8.754524528
22075,7.903293327
22076,6.29500076
22077,3.992802341
22078,3.628373939
22079,3.742861062
22080,3.304488886
22081,1.605160773
22082,1.499018186
22083,2.072112289
22084,1.105477041
22085,0.542350255
22086,2.321463746
22087,1.978011315
22088,5.307249531
22089,7.877498709
22090,7.717732939
22091,7.26492498
22092,6.279005173
22093,5.380049599
22094,5.192185027
22095,5.992115587
22096,6.597489891
22097,6.683326034
22098,6.589774952
22099,6.204694256
22100,5.94248829
22101,5.125446137
22102,4.028150386
22103,3.648916678
22104,4.3568646
22105,4.166759594
22262,5.627667594
22263,5.598320096
22264,5.591048282
22265,5.612148296
22266,5.641173463
22267,5.636251036
22268,5.639725382
22269,5.634041188
22270,5.629045221
22271,5.613085404
22272,5.889368335
22273,8.295130145
22274,4.646642147
22275,5.188683639
22276,6.763254272
22277,7.370492642
22278,7.830671447
22279,7.918547256
22280,9.391277986
22281,7.358324307
22282,6.554507001
22283,6.579626283
22284,6.573111477
22285,6.728617225
22286,6.586817096
22287,6.633747013
22288,6.656986374
22289,6.675281472
22290,6.736715361
22291,6.782488156
22292,6.772375257
22293,6.808257029
22294,6.935425295
22295,7.080829954
22296,7.127723769
22297,7.193734423
22298,7.262986143
22299,7.315942124
22300,7.464067968
22301,7.691832136
22302,7.80581469
22303,8.129691357
22304,8.658755344
22305,10.06025292
22306,9.105380871
22307,9.315033776
22308,8.975681126
22309,9.054740926
22310,8.390719713
22311,7.057687898
22312,6.096974248
22313,5.375443302
22314,4.178445114
22315,1.456184888
22316,2.591342041
22317,3.62537451
22318,2.084458625
22319,1.066088436
22320,0.165462163
22321,2.143353197
22322,1.581385554
22323,3.755888803
22324,7.868841637
22325,7.982026331
22326,7.842895779
22327,7.506707641
22328,6.962181916
22329,6.381178261
22330,4.174660225
22331,6.681109229
22332,6.902849495
22333,7.144562188
22334,6.975743183
22335,6.873229771
22336,6.181383467
22337,5.278914666
22338,4.595463602
22339,4.593494797
22340,4.808815506
22341,4.439528225
22498,5.690828352
22499,5.668992049
22500,5.675550028
22501,5.686753929
22502,5.689910677
22503,5.684436884
22504,5.703869469
22505,5.708531984
22506,5.705079091
22507,5.539538035
22508,5.980025972
22509,7.052586612
22510,5.616660211
22511,7.188016834
22512,7.336258572
22513,7.756212374
22514,7.597578808
22515,7.035361845
22516,8.866369402
22517,8.255353016
22518,6.712240028
22519,6.661681657
22520,6.769735183
22521,6.816739283
22522,6.684204112
22523,6.696914292
22524,6.713442941
22525,6.769255592
22526,6.803249999
22527,6.8464607
22528,6.848607812
22529,6.913539193
22530,7.040286346
22531,7.167426997
22532,7.217398869
22533,7.288025498
22534,7.379006463
22535,7.436321047
22536,7.643830749
22537,7.818170402
22538,7.990790992
22539,8.449850011
22540,10.71539443
22541,8.727205656
22542,9.158245163
22543,9.215233571
22544,8.915794852
22545,8.772472141
22546,7.646421766
22547,7.104914639
22548,6.275828728
22549,5.15526998
22550,2.987006423
22551,2.264432511
22552,3.7780563
22553,3.151363201
22554,1.553537502
22555,0.526580823
22556,1.607492127
22557,3.246108606
22558,2.06670007
22559,5.530226288
22560,8.020421344
22561,8.045000819
22562,7.909650365
22563,13.41288227
22564,7.736776362
22565,7.268823377
22566,7.223286571
22567,7.235283848
22568,6.769154871
22569,7.637977374
22570,7.169637401
22571,7.29974798
22572,6.914044599
22573,6.519428523
22574,5.566941782
22575,5.662325492
22576,5.252708188
22577,5.001264511
22734,5.783200321
22735,5.762174403
22736,5.768561983
22737,5.786301901
22738,5.790649091
22739,5.783219551
22740,5.780656428
22741,5.788898521
22742,5.770849419
22743,5.579024241
22744,6.092949167
22745,7.847533013
22746,7.433177329
22747,6.906191906
22748,6.623445656
22749,6.36591069
22750,5.786690235
22751,5.813101992
22752,5.264557485
22753,6.451517345
22754,7.16549994
22755,6.404593674
22756,6.769338903
22757,6.86443025
22758,6.736188066
22759,6.794647689
22760,6.827827392
22761,6.835193503
22762,6.878354455
22763,6.963298615
22764,6.983397863
22765,7.005043031
22766,7.1321232
22767,7.267478486
22768,7.333990169
22769,7.417695123
22770,7.497840968
22771,7.520637468
22772,7.746470673
22773,7.959230474
22774,8.719252877
22775,9.22797731
22776,9.17645238
22777,9.159871049
22778,9.286276552
22779,9.194575613
22780,9.036590755
22781,8.621718538
22782,7.989859645
22783,7.458643772
22784,6.469353354
22785,5.539314516
22786,3.844827265
22787,4.467887137
22788,4.143759589
22789,2.454930471
22790,1.447293126
22791,2.93359127
22792,1.716320035
22793,3.185804211
22794,4.254101477
22795,8.026690794
22796,8.056735276
22797,8.004763561
22798,7.983518095
22799,7.959044003
22800,8.495635883
22801,7.755182604
22802,8.455771828
22803,9.319057316
22804,6.901943552
22805,7.542124742
22806,7.38587139
22807,7.170700478
22808,7.105330967
22809,6.467560345
22810,5.735182791
22811,5.755847986
22812,5.839218543
22813,4.943768523
22970,5.89521775
22971,5.875158063
22972,5.870101847
22973,5.87534393
22974,5.877865
22975,5.87204906
22976,5.848362609
22977,5.819898739
22978,5.781676346
22979,5.623912419
22980,6.199374347
22981,7.426779382
22982,8.081957256
22983,7.331100455
22984,6.318197237
22985,5.019136251
22986,4.018793103
22987,2.163076144
22988,3.911344832
22989,7.643797745
22990,6.901467007
22991,6.449409888
22992,6.740692821
22993,6.778955289
22994,6.828127337
22995,6.84508276
22996,6.88521979
22997,6.938372475
22998,7.013606575
22999,7.084240714
23000,7.066728845
23001,7.063400989
23002,7.211037852
23003,7.389673363
23004,7.473060765
23005,7.552349203
23006,7.618948224
23007,7.751856168
23008,8.174258185
23009,8.392802559
23010,9.150872521
23011,9.202833724
23012,9.457316261
23013,9.355158414
23014,9.408825828
23015,9.31549423
23016,8.896117678
23017,8.815846185
23018,8.449381394
23019,7.628633074
23020,6.659870307
23021,4.262559017
23022,5.019802344
23023,4.6207817
23024,3.047925597
23025,2.185434446
23026,3.292154432
23027,2.646677864
23028,3.166337437
23029,4.434370322
23030,5.755533641
23031,7.972955264
23032,8.148397113
23033,8.143117785
23034,7.948265847
23035,7.969321997
23036,8.661412083
23037,7.843172362
23038,7.598638767
23039,7.364634613
23040,7.079114106
23041,7.777849485
23042,7.63701966
23043,7.979814534
23044,7.803476933
23045,7.19238065
23046,6.834982482
23047,6.936515194
23048,6.825385828
23049,5.809581345
23206,5.988553166
23207,5.975708872
23208,5.972995412
23209,5.96972565
23210,5.968822466
23211,5.957586239
23212,5.940901999
23213,5.929335702
23214,5.95415496
23215,5.954107131
23216,6.881585758
23217,7.442252613
23218,7.781121155
23219,8.246666749
23220,6.362012773
23221,4.548218933
23222,2.76237205
23223,6.323437749
23224,7.50619714
23225,7.627702053
23226,6.948971404
23227,6.541864187
23228,6.838762127
23229,6.878726161
23230,6.907977317
23231,6.914939661
23232,6.959691282
23233,7.029008302
23234,7.125705924
23235,7.184696497
23236,7.180698001
23237,7.19193142
23238,7.340480555
23239,7.51799959
23240,7.69170267
23241,7.728445329
23242,7.843735003
23243,8.205727998
23244,8.46386647
23245,8.816332037
23246,9.46219016
23247,9.572097423
23248,9.557796776
23249,9.448997696
23250,9.459851466
23251,9.132569267
23252,8.730929166
23253,8.774987043
23254,8.61964158
23255,8.220043714
23256,7.475402329
23257,4.739111149
23258,5.718236013
23259,4.15241413
23260,2.909436582
23261,2.702954057
23262,3.785082792
23263,4.640673979
23264,4.897676319
23265,7.481697826
23266,7.73800166
23267,8.274700997
23268,7.850764475
23269,7.973410218
23270,7.951298678
23271,8.028151899
23272,8.33375389
23273,8.111899856
23274,7.773547893
23275,7.49162938
23276,7.262324213
23277,7.554363429
23278,7.526374429
23279,7.811755963
23280,7.902088264
23281,6.926837953
23282,6.910239795
23283,6.920811088
23284,6.59017094
23285,5.571846389
23442,6.086316332
